round,accuracy,loss,bytes_received,bytes_sent,timestamp
332,0.7549999952316284,0.6488835215568542,800,800,None,2026-01-05 23:17:20.623125
333,0.75,0.5185480713844299,800,800,None,2026-01-05 23:17:20.926883
334,0.7049999833106995,0.5669352412223816,800,800,None,2026-01-05 23:17:21.232512
335,0.7850000262260437,0.5636034607887268,800,800,None,2026-01-05 23:17:21.534686
336,0.7699999809265137,0.5125367641448975,800,800,None,2026-01-05 23:17:21.854147
337,0.824999988079071,0.3928849697113037,800,800,None,2026-01-05 23:17:22.166567
338,0.7799999713897705,0.4518241882324219,800,800,None,2026-01-05 23:17:22.476979
339,0.7850000262260437,0.4702606499195099,800,800,None,2026-01-05 23:17:22.783692
340,0.6600000262260437,0.6668921113014221,800,800,None,2026-01-05 23:17:23.093548
341,0.7649999856948853,0.4873121380805969,800,800,None,2026-01-05 23:17:23.397259
342,0.8349999785423279,0.37342965602874756,800,800,None,2026-01-05 23:17:23.705254
343,0.7099999785423279,0.5145980715751648,800,800,None,2026-01-05 23:17:24.013187
344,0.7599999904632568,0.44353243708610535,800,800,None,2026-01-05 23:17:24.324581
345,0.7900000214576721,0.4149295687675476,800,800,None,2026-01-05 23:17:24.627647
346,0.7350000143051147,0.47074955701828003,800,800,None,2026-01-05 23:17:24.928882
347,0.7950000166893005,0.42594245076179504,800,800,None,2026-01-05 23:17:25.232834
348,0.8050000071525574,0.4609397053718567,800,800,None,2026-01-05 23:17:25.551458
349,0.7649999856948853,0.44194266200065613,800,800,None,2026-01-05 23:17:25.858972
350,0.7749999761581421,0.4973413050174713,800,800,None,2026-01-05 23:17:26.175409
351,0.7850000262260437,0.4429880976676941,800,800,None,2026-01-05 23:17:26.482881
352,0.7799999713897705,0.4387568533420563,800,800,None,2026-01-05 23:17:26.855700
353,0.7200000286102295,0.5035898685455322,800,800,None,2026-01-05 23:17:27.165555
354,0.8450000286102295,0.3403913378715515,800,800,None,2026-01-05 23:17:27.474873
355,0.7799999713897705,0.46758928894996643,800,800,None,2026-01-05 23:17:27.783639
356,0.7649999856948853,0.4274395704269409,800,800,None,2026-01-05 23:17:28.091721
357,0.800000011920929,0.3877898156642914,800,800,None,2026-01-05 23:17:28.396351
358,0.7749999761581421,0.46854180097579956,800,800,None,2026-01-05 23:17:28.693480
359,0.800000011920929,0.4057520031929016,800,800,None,2026-01-05 23:17:28.996281
360,0.8199999928474426,0.4046950042247772,800,800,None,2026-01-05 23:17:29.324548
361,0.8050000071525574,0.42295515537261963,800,800,None,2026-01-05 23:17:29.633633
362,0.800000011920929,0.3571076989173889,800,800,None,2026-01-05 23:17:29.944754
363,0.824999988079071,0.4029509723186493,800,800,None,2026-01-05 23:17:30.256151
364,0.7749999761581421,0.4745531976222992,800,800,None,2026-01-05 23:17:30.561237
365,0.800000011920929,0.3942006826400757,800,800,None,2026-01-05 23:17:30.888145
366,0.824999988079071,0.3594173491001129,800,800,None,2026-01-05 23:17:31.200992
367,0.8399999737739563,0.3507762551307678,800,800,None,2026-01-05 23:17:31.507820
368,0.8149999976158142,0.42034202814102173,800,800,None,2026-01-05 23:17:31.810200
369,0.7350000143051147,0.5668628215789795,800,800,None,2026-01-05 23:17:32.115048
370,0.7400000095367432,0.5911799073219299,800,800,None,2026-01-05 23:17:32.416195
371,0.8050000071525574,0.41554632782936096,800,800,None,2026-01-05 23:17:32.716770
372,0.8199999928474426,0.38992470502853394,800,800,None,2026-01-05 23:17:33.037671
373,0.7950000166893005,0.40777388215065,800,800,None,2026-01-05 23:17:33.347744
374,0.800000011920929,0.4137501120567322,800,800,None,2026-01-05 23:17:33.658410
375,0.8450000286102295,0.35185015201568604,800,800,None,2026-01-05 23:17:33.966827
376,0.7749999761581421,0.4413107931613922,800,800,None,2026-01-05 23:17:34.275254
377,0.75,0.4866790473461151,800,800,None,2026-01-05 23:17:34.588166
378,0.7599999904632568,0.46185749769210815,800,800,None,2026-01-05 23:17:34.896823
379,0.800000011920929,0.3873228132724762,800,800,None,2026-01-05 23:17:35.207270
380,0.7900000214576721,0.4029606580734253,800,800,None,2026-01-05 23:17:35.507631
381,0.7900000214576721,0.4012118875980377,800,800,None,2026-01-05 23:17:35.808402
382,0.7649999856948853,0.44848209619522095,800,800,None,2026-01-05 23:17:36.123612
383,0.8050000071525574,0.4390306770801544,800,800,None,2026-01-05 23:17:36.419999
384,0.7599999904632568,0.5014634728431702,800,800,None,2026-01-05 23:17:36.738331
385,0.7799999713897705,0.4494130611419678,800,800,None,2026-01-05 23:17:37.050544
386,0.7649999856948853,0.45318546891212463,800,800,None,2026-01-05 23:17:37.375678
387,0.8650000095367432,0.3391205072402954,800,800,None,2026-01-05 23:17:37.680144
388,0.8199999928474426,0.4242329001426697,800,800,None,2026-01-05 23:17:37.986577
389,0.8050000071525574,0.4819784462451935,800,800,None,2026-01-05 23:17:38.295631
390,0.7749999761581421,0.43943431973457336,800,800,None,2026-01-05 23:17:38.599675
391,0.7900000214576721,0.4387111961841583,800,800,None,2026-01-05 23:17:38.902878
392,0.8349999785423279,0.36432594060897827,800,800,None,2026-01-05 23:17:39.209074
393,0.8050000071525574,0.4590581953525543,800,800,None,2026-01-05 23:17:39.509301
394,0.7900000214576721,0.42795369029045105,800,800,None,2026-01-05 23:17:39.809008
395,0.7749999761581421,0.42286229133605957,800,800,None,2026-01-05 23:17:40.111377
396,0.7799999713897705,0.4572605788707733,800,800,None,2026-01-05 23:17:40.432616
397,0.7599999904632568,0.4304925799369812,800,800,None,2026-01-05 23:17:40.742236
398,0.824999988079071,0.3681226372718811,800,800,None,2026-01-05 23:17:41.055115
399,0.7850000262260437,0.41543087363243103,800,800,None,2026-01-05 23:17:41.360165
400,0.7900000214576721,0.40842950344085693,800,800,None,2026-01-05 23:17:41.666579
401,0.8349999785423279,0.36016467213630676,800,800,None,2026-01-05 23:17:41.972348
402,0.7900000214576721,0.4088553190231323,800,800,None,2026-01-05 23:17:42.299697
403,0.8050000071525574,0.41593238711357117,800,800,None,2026-01-05 23:17:42.603527
404,0.7699999809265137,0.45020392537117004,800,800,None,2026-01-05 23:17:42.907156
405,0.800000011920929,0.3952011168003082,800,800,None,2026-01-05 23:17:43.219626
406,0.7699999809265137,0.4197530746459961,800,800,None,2026-01-05 23:17:43.584541
407,0.7950000166893005,0.4062310457229614,800,800,None,2026-01-05 23:17:43.884751
408,0.7450000047683716,0.5324608087539673,800,800,None,2026-01-05 23:17:44.207530
409,0.8050000071525574,0.43225231766700745,800,800,None,2026-01-05 23:17:44.515583
410,0.7749999761581421,0.45590832829475403,800,800,None,2026-01-05 23:17:44.824208
411,0.7549999952316284,0.45549964904785156,800,800,None,2026-01-05 23:17:45.134847
412,0.7649999856948853,0.46614575386047363,800,800,None,2026-01-05 23:17:45.441180
413,0.7799999713897705,0.40218764543533325,800,800,None,2026-01-05 23:17:45.746074
414,0.824999988079071,0.4305896759033203,800,800,None,2026-01-05 23:17:46.054128
415,0.7950000166893005,0.4492417275905609,800,800,None,2026-01-05 23:17:46.357235
416,0.7599999904632568,0.4492605924606323,800,800,None,2026-01-05 23:17:46.658943
417,0.7749999761581421,0.46077805757522583,800,800,None,2026-01-05 23:17:46.959572
418,0.7549999952316284,0.6327605247497559,800,800,None,2026-01-05 23:17:47.326966
419,0.7799999713897705,0.4612221419811249,800,800,None,2026-01-05 23:17:47.627022
420,0.7350000143051147,0.4620296061038971,800,800,None,2026-01-05 23:17:47.947887
421,0.7649999856948853,0.4659794270992279,800,800,None,2026-01-05 23:17:48.260281
422,0.8149999976158142,0.42138534784317017,800,800,None,2026-01-05 23:17:48.567995
423,0.7799999713897705,0.4326150417327881,800,800,None,2026-01-05 23:17:48.874987
424,0.8450000286102295,0.35839328169822693,800,800,None,2026-01-05 23:17:49.188735
425,0.7799999713897705,0.4517788290977478,800,800,None,2026-01-05 23:17:49.497571
426,0.8650000095367432,0.301435649394989,800,800,None,2026-01-05 23:17:49.812288
427,0.7649999856948853,0.4766554534435272,800,800,None,2026-01-05 23:17:50.117456
428,0.7799999713897705,0.4395720362663269,800,800,None,2026-01-05 23:17:50.422518
429,0.7599999904632568,0.4510403573513031,800,800,None,2026-01-05 23:17:50.727684
430,0.7900000214576721,0.3938820958137512,800,800,None,2026-01-05 23:17:51.032975
431,0.8500000238418579,0.36510902643203735,800,800,None,2026-01-05 23:17:51.337292
432,0.7950000166893005,0.4183330535888672,800,800,None,2026-01-05 23:17:51.656851
433,0.8149999976158142,0.40673571825027466,800,800,None,2026-01-05 23:17:51.983694
434,0.7850000262260437,0.41834816336631775,800,800,None,2026-01-05 23:17:52.296115
435,0.8349999785423279,0.4170569181442261,800,800,None,2026-01-05 23:17:52.607715
436,0.7900000214576721,0.3985169231891632,800,800,None,2026-01-05 23:17:52.917661
437,0.7549999952316284,0.5502398014068604,800,800,None,2026-01-05 23:17:53.229478
438,0.8100000023841858,0.4577621817588806,800,800,None,2026-01-05 23:17:53.536992
439,0.8199999928474426,0.41148117184638977,800,800,None,2026-01-05 23:17:53.847637
440,0.7350000143051147,0.49895161390304565,800,800,None,2026-01-05 23:17:54.161023
441,0.8149999976158142,0.3837625980377197,800,800,None,2026-01-05 23:17:54.474611
442,0.8399999737739563,0.3638167977333069,800,800,None,2026-01-05 23:17:54.780666
443,0.75,0.4619245231151581,800,800,None,2026-01-05 23:17:55.094168
444,0.7850000262260437,0.5298951864242554,800,800,None,2026-01-05 23:17:55.417135
445,0.7799999713897705,0.46921390295028687,800,800,None,2026-01-05 23:17:55.731441
446,0.7649999856948853,0.47413626313209534,800,800,None,2026-01-05 23:17:56.048941
447,0.8199999928474426,0.3820062279701233,800,800,None,2026-01-05 23:17:56.352812
448,0.8149999976158142,0.3885467052459717,800,800,None,2026-01-05 23:17:56.662939
449,0.8600000143051147,0.34097668528556824,800,800,None,2026-01-05 23:17:56.970185
450,0.800000011920929,0.4147052764892578,800,800,None,2026-01-05 23:17:57.280701
451,0.7950000166893005,0.3825545608997345,800,800,None,2026-01-05 23:17:57.582854
452,0.8050000071525574,0.42073506116867065,800,800,None,2026-01-05 23:17:57.889778
453,0.8450000286102295,0.311507910490036,800,800,None,2026-01-05 23:17:58.199112
454,0.8399999737739563,0.3792484700679779,800,800,None,2026-01-05 23:17:58.506592
455,0.8500000238418579,0.33067062497138977,800,800,None,2026-01-05 23:17:58.806315
456,0.800000011920929,0.41687506437301636,800,800,None,2026-01-05 23:17:59.136201
457,0.7749999761581421,0.4457018971443176,800,800,None,2026-01-05 23:17:59.447824
458,0.8500000238418579,0.32655930519104004,800,800,None,2026-01-05 23:17:59.757005
459,0.8100000023841858,0.40555739402770996,800,800,None,2026-01-05 23:18:00.073196
460,0.7799999713897705,0.43404620885849,800,800,None,2026-01-05 23:18:00.376695
461,0.824999988079071,0.3859327435493469,800,800,None,2026-01-05 23:18:00.683007
462,0.7200000286102295,0.5153050422668457,800,800,None,2026-01-05 23:18:00.986005
463,0.7950000166893005,0.4898977279663086,800,800,None,2026-01-05 23:18:01.291136
464,0.7400000095367432,0.5420910716056824,800,800,None,2026-01-05 23:18:01.593996
465,0.7450000047683716,0.5439131259918213,800,800,None,2026-01-05 23:18:01.895447
466,0.7900000214576721,0.5375375151634216,800,800,None,2026-01-05 23:18:02.201028
467,0.8050000071525574,0.39400166273117065,800,800,None,2026-01-05 23:18:02.500469
468,0.8199999928474426,0.38207677006721497,800,800,None,2026-01-05 23:18:02.823185
469,0.8199999928474426,0.38017502427101135,800,800,None,2026-01-05 23:18:03.139157
470,0.824999988079071,0.38541266322135925,800,800,None,2026-01-05 23:18:03.455245
471,0.7799999713897705,0.46904000639915466,800,800,None,2026-01-05 23:18:03.767717
472,0.7599999904632568,0.45729559659957886,800,800,None,2026-01-05 23:18:04.079684
473,0.824999988079071,0.3598579466342926,800,800,None,2026-01-05 23:18:04.383511
474,0.8050000071525574,0.40152430534362793,800,800,None,2026-01-05 23:18:04.686848
475,0.7450000047683716,0.45589524507522583,800,800,None,2026-01-05 23:18:04.991618
476,0.800000011920929,0.402777761220932,800,800,None,2026-01-05 23:18:05.301759
477,0.7950000166893005,0.39228352904319763,800,800,None,2026-01-05 23:18:05.602631
478,0.8199999928474426,0.45959973335266113,800,800,None,2026-01-05 23:18:05.914082
479,0.7649999856948853,0.516798198223114,800,800,None,2026-01-05 23:18:06.230332
480,0.7200000286102295,0.579892635345459,800,800,None,2026-01-05 23:18:06.574530
481,0.7950000166893005,0.41860494017601013,800,800,None,2026-01-05 23:18:06.886434
482,0.8050000071525574,0.41066059470176697,800,800,None,2026-01-05 23:18:07.200537
483,0.7599999904632568,0.4326162338256836,800,800,None,2026-01-05 23:18:07.511235
484,0.824999988079071,0.39172786474227905,800,800,None,2026-01-05 23:18:07.816262
485,0.7850000262260437,0.45493265986442566,800,800,None,2026-01-05 23:18:08.128973
486,0.7900000214576721,0.4037379026412964,800,800,None,2026-01-05 23:18:08.433755
487,0.824999988079071,0.37374016642570496,800,800,None,2026-01-05 23:18:08.738456
488,0.7699999809265137,0.3964465260505676,800,800,None,2026-01-05 23:18:09.045561
489,0.8199999928474426,0.3625907599925995,800,800,None,2026-01-05 23:18:09.346044
490,0.8149999976158142,0.37074705958366394,800,800,None,2026-01-05 23:18:09.645858
491,0.8199999928474426,0.3730960190296173,800,800,None,2026-01-05 23:18:09.948499
492,0.7900000214576721,0.4447271227836609,800,800,None,2026-01-05 23:18:10.272713
493,0.7900000214576721,0.4554803967475891,800,800,None,2026-01-05 23:18:10.587833
494,0.8199999928474426,0.3913116753101349,800,800,None,2026-01-05 23:18:10.893098
495,0.7699999809265137,0.44114845991134644,800,800,None,2026-01-05 23:18:11.206140
496,0.7850000262260437,0.42835891246795654,800,800,None,2026-01-05 23:18:11.522816
497,0.8299999833106995,0.3900305926799774,800,800,None,2026-01-05 23:18:11.828551
498,0.7749999761581421,0.4688766896724701,800,800,None,2026-01-05 23:18:12.138988
499,0.8399999737739563,0.3754737973213196,800,800,None,2026-01-05 23:18:12.442363
500,0.7749999761581421,0.4237220287322998,800,800,None,2026-01-05 23:18:12.745716
501,0.824999988079071,0.3675518333911896,800,800,None,2026-01-05 23:18:13.052691
502,0.800000011920929,0.40264835953712463,800,800,None,2026-01-05 23:18:13.354707
503,0.7749999761581421,0.5318242311477661,800,800,None,2026-01-05 23:18:13.650945
504,0.8349999785423279,0.3975054621696472,800,800,None,2026-01-05 23:18:13.972661
505,0.7900000214576721,0.3758237063884735,800,800,None,2026-01-05 23:18:14.287767
506,0.8700000047683716,0.31575363874435425,800,800,None,2026-01-05 23:18:14.595179
507,0.8199999928474426,0.4437994360923767,800,800,None,2026-01-05 23:18:14.904193
508,0.8199999928474426,0.3974061906337738,800,800,None,2026-01-05 23:18:15.214616
509,0.7699999809265137,0.4924957752227783,800,800,None,2026-01-05 23:18:15.519319
510,0.8500000238418579,0.47814393043518066,800,800,None,2026-01-05 23:18:15.823439
511,0.7850000262260437,0.4444137215614319,800,800,None,2026-01-05 23:18:16.130422
512,0.7950000166893005,0.400868684053421,800,800,None,2026-01-05 23:18:16.434386
513,0.7200000286102295,0.5368990898132324,800,800,None,2026-01-05 23:18:16.735795
514,0.7900000214576721,0.45959532260894775,800,800,None,2026-01-05 23:18:17.043664
515,0.7699999809265137,0.4324033856391907,800,800,None,2026-01-05 23:18:17.341488
516,0.7799999713897705,0.4230421483516693,800,800,None,2026-01-05 23:18:17.670270
517,0.7599999904632568,0.4165954291820526,800,800,None,2026-01-05 23:18:17.985157
518,0.800000011920929,0.38886183500289917,800,800,None,2026-01-05 23:18:18.299161
519,0.7850000262260437,0.506852388381958,800,800,None,2026-01-05 23:18:18.608131
520,0.7950000166893005,0.49240216612815857,800,800,None,2026-01-05 23:18:18.915017
521,0.7950000166893005,0.41279128193855286,800,800,None,2026-01-05 23:18:19.227046
522,0.7900000214576721,0.3834850788116455,800,800,None,2026-01-05 23:18:19.533887
523,0.824999988079071,0.3639962375164032,800,800,None,2026-01-05 23:18:19.833463
524,0.8100000023841858,0.3927162289619446,800,800,None,2026-01-05 23:18:20.142534
525,0.8050000071525574,0.40398910641670227,800,800,None,2026-01-05 23:18:20.446156
526,0.8199999928474426,0.3529161214828491,800,800,None,2026-01-05 23:18:20.746913
527,0.7900000214576721,0.44724780321121216,800,800,None,2026-01-05 23:18:21.054041
528,0.8349999785423279,0.39918267726898193,800,800,None,2026-01-05 23:18:21.373752
529,0.8349999785423279,0.3927275538444519,800,800,None,2026-01-05 23:18:21.685095
530,0.6349999904632568,0.6566954255104065,800,800,None,2026-01-05 23:18:21.996035
531,0.824999988079071,0.39965638518333435,800,800,None,2026-01-05 23:18:22.304439
532,0.7950000166893005,0.4244593679904938,800,800,None,2026-01-05 23:18:22.612595
533,0.8100000023841858,0.38652321696281433,800,800,None,2026-01-05 23:18:22.917755
534,0.7950000166893005,0.4305180609226227,800,800,None,2026-01-05 23:18:23.227827
535,0.8450000286102295,0.3286534249782562,800,800,None,2026-01-05 23:18:23.532999
536,0.7850000262260437,0.4391208291053772,800,800,None,2026-01-05 23:18:23.834955
537,0.7649999856948853,0.46448013186454773,800,800,None,2026-01-05 23:18:24.144293
538,0.7649999856948853,0.5109654068946838,800,800,None,2026-01-05 23:18:24.443547
539,0.7599999904632568,0.4639661908149719,800,800,None,2026-01-05 23:18:24.746223
540,0.7850000262260437,0.4301956593990326,800,800,None,2026-01-05 23:18:25.075990
541,0.7900000214576721,0.43276160955429077,800,800,None,2026-01-05 23:18:25.386750
542,0.7749999761581421,0.5097294449806213,800,800,None,2026-01-05 23:18:25.714933
543,0.7599999904632568,0.44658362865448,800,800,None,2026-01-05 23:18:26.033925
544,0.7699999809265137,0.4609213173389435,800,800,None,2026-01-05 23:18:26.343873
545,0.800000011920929,0.4011201858520508,800,800,None,2026-01-05 23:18:26.651707
546,0.7950000166893005,0.42027533054351807,800,800,None,2026-01-05 23:18:26.956680
547,0.7900000214576721,0.3929242193698883,800,800,None,2026-01-05 23:18:27.261863
548,0.8349999785423279,0.364658921957016,800,800,None,2026-01-05 23:18:27.567644
549,0.8349999785423279,0.38102513551712036,800,800,None,2026-01-05 23:18:27.871672
550,0.7749999761581421,0.3889460265636444,800,800,None,2026-01-05 23:18:28.177142
551,0.800000011920929,0.39982837438583374,800,800,None,2026-01-05 23:18:28.567668
552,0.7749999761581421,0.44615381956100464,800,800,None,2026-01-05 23:18:28.891205
553,0.7300000190734863,0.5041136145591736,800,800,None,2026-01-05 23:18:29.212411
554,0.8050000071525574,0.4274199604988098,800,800,None,2026-01-05 23:18:29.531065
555,0.7400000095367432,0.5148561596870422,800,800,None,2026-01-05 23:18:29.847324
556,0.7699999809265137,0.4421479105949402,800,800,None,2026-01-05 23:18:30.231856
557,0.7599999904632568,0.5094552040100098,800,800,None,2026-01-05 23:18:30.541169
558,0.75,0.5367719531059265,800,800,None,2026-01-05 23:18:30.849351
559,0.8199999928474426,0.39080387353897095,800,800,None,2026-01-05 23:18:31.161304
560,0.8349999785423279,0.36966636776924133,800,800,None,2026-01-05 23:18:31.466212
561,0.7900000214576721,0.4355147182941437,800,800,None,2026-01-05 23:18:31.770784
562,0.7850000262260437,0.4006955027580261,800,800,None,2026-01-05 23:18:32.076932
563,0.7900000214576721,0.4163822531700134,800,800,None,2026-01-05 23:18:32.379701
564,0.8149999976158142,0.37436917424201965,800,800,None,2026-01-05 23:18:32.704304
565,0.7549999952316284,0.4988509714603424,800,800,None,2026-01-05 23:18:33.023555
566,0.8199999928474426,0.3693649172782898,800,800,None,2026-01-05 23:18:33.337977
567,0.7250000238418579,0.6067439317703247,800,800,None,2026-01-05 23:18:33.652372
568,0.7850000262260437,0.45589718222618103,800,800,None,2026-01-05 23:18:33.962659
569,0.8650000095367432,0.3128611743450165,800,800,None,2026-01-05 23:18:34.276501
570,0.8100000023841858,0.4205591082572937,800,800,None,2026-01-05 23:18:34.584435
571,0.7799999713897705,0.42193999886512756,800,800,None,2026-01-05 23:18:34.893423
572,0.7599999904632568,0.43621721863746643,800,800,None,2026-01-05 23:18:35.205488
573,0.7850000262260437,0.47922638058662415,800,800,None,2026-01-05 23:18:35.506880
574,0.7900000214576721,0.41994431614875793,800,800,None,2026-01-05 23:18:35.808450
575,0.8299999833106995,0.35990992188453674,800,800,None,2026-01-05 23:18:36.115272
576,0.7850000262260437,0.45113232731819153,800,800,None,2026-01-05 23:18:36.441877
577,0.7549999952316284,0.4978313744068146,800,800,None,2026-01-05 23:18:36.757681
578,0.7850000262260437,0.4345121383666992,800,800,None,2026-01-05 23:18:37.074825
579,0.824999988079071,0.38301628828048706,800,800,None,2026-01-05 23:18:37.380621
580,0.8399999737739563,0.3723032474517822,800,800,None,2026-01-05 23:18:37.692381
581,0.7950000166893005,0.3997425138950348,800,800,None,2026-01-05 23:18:38.000550
582,0.8199999928474426,0.36337411403656006,800,800,None,2026-01-05 23:18:38.316956
583,0.8050000071525574,0.4279431104660034,800,800,None,2026-01-05 23:18:38.625059
584,0.8100000023841858,0.3732287883758545,800,800,None,2026-01-05 23:18:38.994463
585,0.7799999713897705,0.5182539224624634,800,800,None,2026-01-05 23:18:39.303625
586,0.8100000023841858,0.42763590812683105,800,800,None,2026-01-05 23:18:39.608077
587,0.7350000143051147,0.5154291391372681,800,800,None,2026-01-05 23:18:39.909888
588,0.7749999761581421,0.5336958169937134,800,800,None,2026-01-05 23:18:40.242483
589,0.8050000071525574,0.4276973605155945,800,800,None,2026-01-05 23:18:40.561532
590,0.8100000023841858,0.4209551513195038,800,800,None,2026-01-05 23:18:40.878297
591,0.7950000166893005,0.4170716106891632,800,800,None,2026-01-05 23:18:41.212724
592,0.7749999761581421,0.44867172837257385,800,800,None,2026-01-05 23:18:41.546496
593,0.8149999976158142,0.34652358293533325,800,800,None,2026-01-05 23:18:41.852908
594,0.8100000023841858,0.4245424270629883,800,800,None,2026-01-05 23:18:42.167572
595,0.824999988079071,0.4029843509197235,800,800,None,2026-01-05 23:18:42.490599
596,0.8149999976158142,0.3768095076084137,800,800,None,2026-01-05 23:18:42.792963
597,0.7950000166893005,0.4398576617240906,800,800,None,2026-01-05 23:18:43.103570
598,0.8100000023841858,0.4061774015426636,800,800,None,2026-01-05 23:18:43.404330
599,0.7850000262260437,0.43066173791885376,800,800,None,2026-01-05 23:18:43.715740
600,0.8199999928474426,0.3990360200405121,800,800,None,2026-01-05 23:18:44.039171
601,0.7900000214576721,0.44247376918792725,800,800,None,2026-01-05 23:18:44.350829
602,0.7799999713897705,0.4477303624153137,800,800,None,2026-01-05 23:18:44.664610
603,0.8299999833106995,0.37705811858177185,800,800,None,2026-01-05 23:18:44.975638
604,0.8299999833106995,0.37013253569602966,800,800,None,2026-01-05 23:18:45.285434
605,0.8299999833106995,0.37592098116874695,800,800,None,2026-01-05 23:18:45.612282
606,0.8500000238418579,0.373081237077713,800,800,None,2026-01-05 23:18:45.920769
607,0.8050000071525574,0.35643330216407776,800,800,None,2026-01-05 23:18:46.236183
608,0.8500000238418579,0.30854663252830505,800,800,None,2026-01-05 23:18:46.542684
609,0.8100000023841858,0.3795073330402374,800,800,None,2026-01-05 23:18:46.845417
610,0.7950000166893005,0.40552347898483276,800,800,None,2026-01-05 23:18:47.155292
611,0.7699999809265137,0.4437639117240906,800,800,None,2026-01-05 23:18:47.455052
612,0.8050000071525574,0.35700279474258423,800,800,None,2026-01-05 23:18:47.774563
613,0.8399999737739563,0.35376042127609253,800,800,None,2026-01-05 23:18:48.092469
614,0.7549999952316284,0.42816221714019775,800,800,None,2026-01-05 23:18:48.401741
615,0.7850000262260437,0.40701159834861755,800,800,None,2026-01-05 23:18:48.710367
616,0.7900000214576721,0.39598575234413147,800,800,None,2026-01-05 23:18:49.021996
617,0.8299999833106995,0.4049237370491028,800,800,None,2026-01-05 23:18:49.328889
618,0.7850000262260437,0.42444825172424316,800,800,None,2026-01-05 23:18:49.631824
619,0.8500000238418579,0.3469661772251129,800,800,None,2026-01-05 23:18:49.935847
620,0.8149999976158142,0.384405255317688,800,800,None,2026-01-05 23:18:50.245631
621,0.8299999833106995,0.35575252771377563,800,800,None,2026-01-05 23:18:50.548652
622,0.8299999833106995,0.3650282621383667,800,800,None,2026-01-05 23:18:50.848780
623,0.8100000023841858,0.3943726420402527,800,800,None,2026-01-05 23:18:51.153363
624,0.7950000166893005,0.41503822803497314,800,800,None,2026-01-05 23:18:51.475599
625,0.824999988079071,0.36454904079437256,800,800,None,2026-01-05 23:18:51.807582
626,0.7950000166893005,0.39989525079727173,800,800,None,2026-01-05 23:18:52.121355
627,0.8349999785423279,0.35135069489479065,800,800,None,2026-01-05 23:18:52.434655
628,0.8149999976158142,0.39041945338249207,800,800,None,2026-01-05 23:18:52.744179
629,0.8149999976158142,0.3888930380344391,800,800,None,2026-01-05 23:18:53.059082
630,0.8149999976158142,0.3777425289154053,800,800,None,2026-01-05 23:18:53.362734
631,0.8149999976158142,0.39942076802253723,800,800,None,2026-01-05 23:18:53.666248
632,0.800000011920929,0.44708251953125,800,800,None,2026-01-05 23:18:53.971042
633,0.8100000023841858,0.37076637148857117,800,800,None,2026-01-05 23:18:54.282908
634,0.8299999833106995,0.3672497570514679,800,800,None,2026-01-05 23:18:54.580445
635,0.8600000143051147,0.3317503333091736,800,800,None,2026-01-05 23:18:54.883748
636,0.8299999833106995,0.43457818031311035,800,800,None,2026-01-05 23:18:55.210477
637,0.7950000166893005,0.44265666604042053,800,800,None,2026-01-05 23:18:55.523238
638,0.7649999856948853,0.5323790907859802,800,800,None,2026-01-05 23:18:55.836988
639,0.7649999856948853,0.5175134539604187,800,800,None,2026-01-05 23:18:56.153893
640,0.7799999713897705,0.4462069272994995,800,800,None,2026-01-05 23:18:56.461941
641,0.8149999976158142,0.44642534852027893,800,800,None,2026-01-05 23:18:56.773192
642,0.8149999976158142,0.3775923550128937,800,800,None,2026-01-05 23:18:57.084617
643,0.75,0.5109428763389587,800,800,None,2026-01-05 23:18:57.388631
644,0.7799999713897705,0.6746917963027954,800,800,None,2026-01-05 23:18:57.692480
645,0.7950000166893005,0.42238742113113403,800,800,None,2026-01-05 23:18:57.993688
646,0.7850000262260437,0.3915311098098755,800,800,None,2026-01-05 23:18:58.300821
647,0.7950000166893005,0.3992253839969635,800,800,None,2026-01-05 23:18:58.600129
648,0.8399999737739563,0.3755788803100586,800,800,None,2026-01-05 23:18:58.927204
649,0.7049999833106995,0.5036458969116211,800,800,None,2026-01-05 23:18:59.243941
650,0.8100000023841858,0.39162513613700867,800,800,None,2026-01-05 23:18:59.554088
651,0.75,0.42100971937179565,800,800,None,2026-01-05 23:18:59.863136
652,0.8299999833106995,0.39041996002197266,800,800,None,2026-01-05 23:19:00.177601
653,0.7799999713897705,0.4490704834461212,800,800,None,2026-01-05 23:19:00.485621
654,0.7799999713897705,0.4328480064868927,800,800,None,2026-01-05 23:19:00.789817
655,0.7900000214576721,0.4622557759284973,800,800,None,2026-01-05 23:19:01.098568
656,0.8500000238418579,0.3301997482776642,800,800,None,2026-01-05 23:19:01.399318
657,0.8550000190734863,0.3318403959274292,800,800,None,2026-01-05 23:19:01.702805
658,0.824999988079071,0.39280369877815247,800,800,None,2026-01-05 23:19:02.008688
659,0.7799999713897705,0.5015617609024048,800,800,None,2026-01-05 23:19:02.311509
660,0.7400000095367432,0.5397604703903198,800,800,None,2026-01-05 23:19:02.634749
661,0.7699999809265137,0.5060322284698486,800,800,None,2026-01-05 23:19:02.948931
662,0.7850000262260437,0.6180387735366821,800,800,None,2026-01-05 23:19:03.271216
663,0.7350000143051147,0.5727851986885071,800,800,None,2026-01-05 23:19:03.580583
664,0.7699999809265137,0.699077308177948,800,800,None,2026-01-05 23:19:03.898478
665,0.7699999809265137,0.4907971918582916,800,800,None,2026-01-05 23:19:04.212042
